network_code,receiver_code,receiver_type,receiver_latitude,receiver_longitude,receiver_elevation_m,p_arrival_sample,p_status,p_weight,p_travel_sec,s_arrival_sample,s_status,s_weight,source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude,source_longitude,source_error_sec,source_gap_deg,source_horizontal_uncertainty_km,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_type,source_magnitude_author,source_mechanism_strike_dip_rake,source_distance_deg,source_distance_km,back_azimuth_deg,coda_end_sample,trace_start_time,trace_category,trace_name,snr_E,snr_N,snr_Z,snr_mean,rms_E,peak_E,crest_factor_E,kurtosis_E,skewness_E,zcr_E,energy_ratio_early_late_E,spectral_centroid_E,spectral_bandwidth_E,dominant_freq_E,spectral_entropy_E,band_0.5_5Hz_E,band_5_10Hz_E,band_10_20Hz_E,band_20_50Hz_E,rms_N,peak_N,crest_factor_N,kurtosis_N,skewness_N,zcr_N,energy_ratio_early_late_N,spectral_centroid_N,spectral_bandwidth_N,dominant_freq_N,spectral_entropy_N,band_0.5_5Hz_N,band_5_10Hz_N,band_10_20Hz_N,band_20_50Hz_N,rms_Z,peak_Z,crest_factor_Z,kurtosis_Z,skewness_Z,zcr_Z,energy_ratio_early_late_Z,spectral_centroid_Z,spectral_bandwidth_Z,dominant_freq_Z,spectral_entropy_Z,band_0.5_5Hz_Z,band_5_10Hz_Z,band_10_20Hz_Z,band_20_50Hz_Z,zh_ratio,corr_EN,corr_EZ,corr_NZ,chunk
TA,109C,BH,32.8889,-117.1051,150.0,700.0,manual,0.5,8.510000228881836,1295.0,manual,0.5,12763676,2007-07-06 20:32:53.75,0.81,32.5202,-117.3092,0.4463,166.898,7.4666,14.18,,2.7,ml,,,0.41,45.15,25.0,2619.0,2007-07-06 20:32:55.260000,earthquake_local,109C.TA_20070706203254_EV,32.5,32.5,26.39999961853028,30.46666653951009,814.7878364255401,7278.39404296875,8.932870273197667,18.14984533485353,-0.0393907592233563,0.1083513918986497,54.16271585806251,5.396839764698538,1.777438821780968,4.866666666666666,7.694015241808183,0.4621096465885239,0.5096540154212249,0.0281958609881674,3.0584565630236973e-13,901.2527850915204,8051.59912109375,8.933785564142392,18.21944610029716,0.0490402567215185,0.1046841140190031,72.90535752516122,5.637791017991315,1.8416449674733748,4.35,8.053452574818346,0.3925518542904581,0.5883198814621079,0.019110232541365,9.1766480034236e-14,512.02748881506,3742.066650390625,7.308331548859924,8.378080024022443,-0.1210861570732574,0.1278546424404067,58.81391953506607,6.787053551994208,2.280423442933869,7.399999999999999,8.495017381842912,0.2163434074393399,0.7244567115161294,0.0590583287456486,6.494646555944188e-12,0.42143452,-0.18590973535653,-0.0558874463309091,-0.0650479749040824,2
TA,109C,BH,32.8889,-117.1051,150.0,400.0,manual,0.62,13.029999732971191,1353.0,manual,0.58,ci10260661,2007-07-10 11:59:03.210000,,32.9521667,-116.256,0.26,58.0,0.28,11.16,0.81,1.68,ml,CI,,0.7169,79.73,85.2,3199.0,2007-07-10 11:59:12.240000,earthquake_local,109C.TA_20070710115911_EV,16.899999618530273,14.5,8.699999809265137,13.366666475931805,65.02186273427928,381.1979064941406,5.862611288943811,2.874816030426608,0.1271995416100073,0.1103517252875479,2.57095649801852,5.143130703814516,2.01225268389438,4.433333333333334,8.10889112843719,0.5741555196954393,0.3963436576423323,0.0275078401677086,8.902179449803381e-11,68.19570558962764,672.0332641601562,9.854480694197417,8.896682855935854,-0.1267184862275183,0.1116852808801466,3.5681289213533227,5.4034906370801625,1.8059755261762795,6.566666666666666,7.863895096779016,0.4185822433836554,0.5551251905266058,0.0251737196365993,2.5143847101393703e-10,56.23668015694748,298.9015808105469,5.315064473513744,1.2386851202095288,-0.0947656707223203,0.1200200033338889,2.273020632608556,6.028893659780376,2.2064001917358027,6.566666666666666,8.325747066341654,0.3311467041986863,0.630967073421069,0.0342116523395574,4.6351393065843935e-10,0.59682906,0.2220281831431818,-0.0088367847361367,-0.0601719547787661,2
TA,109C,BH,32.8889,-117.1051,150.0,600.0,manual,0.61,10.149999618530272,1338.0,manual,0.61,ci10263337,2007-07-18 14:25:45.940000,,33.4106667,-116.8756667,0.24,37.0,0.26,4.48,1.76,2.24,ml,CI,,0.5548,61.7,20.3,2599.0,2007-07-18 14:25:50.090000,earthquake_local,109C.TA_20070718142549_EV,21.799999237060547,23.799999237060547,15.100000381469728,20.23333295186361,233.01003669821387,2272.48388671875,9.75272962023515,13.10245357679366,-0.1643647354928882,0.0973495582597099,14.824625136017104,4.917928166524417,1.6744680708109367,5.133333333333333,7.89508645241504,0.533161851021546,0.4524741134154769,0.0140422857555868,2.8741093824462506e-12,246.7119108862056,2413.200439453125,9.781450886520837,15.155049068463995,0.1580674785814136,0.1021836972828804,16.59678428674824,4.901869543840829,1.741110009735127,4.016666666666667,7.99110095251592,0.5559863087807371,0.4342350420469688,0.00945399665681,8.275278711289692e-11,159.74138347791782,1547.530029296875,9.687721463303848,10.670263569745462,0.1961554496544996,0.1180196699449908,10.624344990989693,6.488104505111841,2.394054365285524,7.016666666666667,8.470895567391322,0.2998419479909616,0.6680941885453114,0.0307339994831773,1.1443066089619942e-11,0.4707234,0.1332353673774239,-0.06234372852112,0.1523958941071276,2
TA,109C,BH,32.8889,-117.1051,150.0,700.0,manual,0.5,17.06999969482422,1830.0,manual,0.5,12777192,2007-07-23 17:29:25.67,0.29,32.7329,-116.0405,0.8738,32.831,3.059,11.29,,2.8,ml,,,0.91,101.19,280.1,2657.0,2007-07-23 17:29:35.740000,earthquake_local,109C.TA_20070723172934_EV,33.20000076293945,35.79999923706055,32.099998474121094,33.699999491373696,879.9755877888861,8855.7919921875,10.06367916914541,19.32482192512811,-0.5101518531805734,0.1053508918153025,31.27563989393819,5.111834668459967,1.7973709477156523,4.833333333333333,7.950791418364594,0.6246565842712993,0.3572100021374358,0.0181192838176615,1.3967389812021162e-14,984.9958668929957,12009.8359375,12.19277800157986,35.82617277398514,-0.8167522776728461,0.1000166694449074,41.77505830901465,4.7712790907178455,1.6828963258028793,3.8333333333333335,8.034545034564088,0.6145922288920906,0.3717011654413658,0.0136893586192424,2.4312218235356383e-12,611.9088066450793,7732.38232421875,12.636494589141783,33.03104932198403,-0.0701083427070727,0.125354225704284,59.18349764501177,7.002790675381797,2.178310602340283,8.766666666666666,8.35011482472512,0.2022947236765139,0.7603427303053861,0.037312605003264,2.223815082272509e-13,0.4632783,0.1602612150885858,-0.0832437587008456,-0.1810181367370472,2
TA,109C,BH,32.8889,-117.1051,150.0,400.0,manual,0.62,11.899999618530272,1267.0,manual,0.58,ci10265513,2007-07-25 02:39:28.340000,,33.0936667,-116.3711667,0.25,41.0,0.35,12.72,0.79,1.65,ml,CI,,0.6497,72.26,71.8,3199.0,2007-07-25 02:39:36.240000,earthquake_local,109C.TA_20070725023935_EV,10.5,12.199999809265137,12.100000381469728,11.600000063578287,55.59110440574707,340.7945556640625,6.1303792991173385,2.662613812014964,-0.1479984403760107,0.105850975162527,3.6277446172230112,5.116636203105652,2.279834071312911,3.15,8.268951084634873,0.540292728726874,0.4117035243632174,0.0446166677157399,2.8560040917464165e-11,57.48407085831632,341.6210021972656,5.94288116858103,2.9511233485338595,-0.1831664270073059,0.1031838639773295,3.964823441163438,5.222143828936518,2.1638891650675616,4.533333333333333,8.248572255298098,0.4690941118003432,0.4892515780910013,0.0383513974603129,8.878937698381225e-11,51.85565456530273,425.0652160644531,8.197085151613718,5.857926615203523,-0.2614111535844312,0.1258543090515085,5.500779648190621,6.432297504950317,2.395134991974761,7.383333333333333,8.340396782789085,0.2871324713595104,0.6679670580405651,0.0365640093885056,6.832646038797252e-12,0.6484597,0.040055063223234,0.0608458524978663,0.1536829339918802,2
TA,109C,BH,32.8889,-117.1051,150.0,800.0,manual,0.53,17.670000076293945,2068.0,manual,0.53,ci10266685,2007-07-28 01:54:59.820000,,32.697,-115.9541667,0.22,103.0,0.32,5.4,1.68,1.65,ml,CI,,0.9881,109.89,101.5,2979.0,2007-07-28 01:55:09.490000,earthquake_local,109C.TA_20070728015508_EV,17.200000762939453,18.0,12.100000381469728,15.766667048136393,57.75591358549437,476.9386291503906,8.257831961127106,9.589549837309985,0.3283365037778853,0.1020170028338056,1.3534159317059478,5.120466172097584,2.066343712656902,5.666666666666667,8.22843696314155,0.4461349103341759,0.5199629746632765,0.029649591338998,7.095107223237085e-13,74.03898893895416,1041.73583984375,14.070098130360355,59.82121393454877,-0.0166011396112491,0.1043507251208534,1.4259207739069617,4.98338611807886,1.9843090723007288,3.8333333333333335,8.263146857890801,0.5893260512033688,0.3834203223891447,0.0222974543179633,2.3199893932555272e-09,48.03287914941488,422.7457580566406,8.80117464417684,10.595981307092837,0.2193264255748093,0.1271878646441073,2.390886445364328,6.113166782414132,2.5157310479047608,6.983333333333333,8.537546260783909,0.3109032677346701,0.6425130885859482,0.032149192579048,8.283887621638634e-12,0.51152337,0.0122811993743045,-0.0163657729997658,0.0006007406225011,2
TA,109C,BH,32.8889,-117.1051,150.0,800.0,manual,0.56,10.050000190734863,1540.0,manual,0.62,ci10266845,2007-07-28 22:26:25.220000,,32.4646667,-116.7046667,0.18,253.0,0.77,6.37,,1.66,ml,CI,,0.5413,60.2,141.6,2083.0,2007-07-28 22:26:27.270000,earthquake_local,109C.TA_20070728222626_EV,19.700000762939453,25.89999961853028,21.0,22.20000012715657,114.14194217424593,1735.39501953125,15.203832933577074,68.07407071551464,0.116025741146976,0.104850808468078,25.279748590965188,6.420854044386232,2.131740141987568,5.616666666666666,8.152553932820775,0.1327053709050869,0.8275564480597245,0.0388337171202793,1.934771156967716e-11,119.35442107033197,1394.6939697265625,11.68531468896918,41.96260098717556,-0.1447680733537422,0.1003500583430571,27.30261941603068,6.594143478969729,1.75813779525671,7.383333333333333,8.015418685635666,0.124207940195025,0.8565379274910171,0.0181713165813947,1.0933334093879764e-10,87.09731851365116,999.0399780273438,11.470387321634472,30.871328192083222,0.0586181435372509,0.1225204200700116,20.14245424844909,7.358724902039989,2.1416264518995183,8.816666666666666,8.26253003462831,0.1032740222589169,0.8478906322591523,0.0447875938289947,1.0095857393908095e-10,0.5273895,-0.0720060000917567,0.2488530239626804,-0.0584332311559449,2
TA,109C,BH,32.8889,-117.1051,150.0,600.0,manual,0.58,12.949999809265137,1538.0,manual,0.58,ci10267417,2007-08-01 03:20:30.540000,,33.3326667,-116.4305,0.22,29.0,0.26,4.33,1.61,1.99,ml,CI,,0.7186,79.92,52.0,2219.0,2007-08-01 03:20:37.490000,earthquake_local,109C.TA_20070801032036_EV,27.39999961853028,29.200000762939453,21.89999961853028,26.166666666666668,202.8763977644861,2837.012451171875,13.9839453107073,57.2508702465402,-0.2658044205302923,0.1080180030005,47.98085039697175,4.737428770584136,1.4462431938879508,4.3,7.534124920996705,0.6639416453291697,0.3208889380950344,0.0148869226610297,4.273642207871064e-13,167.0305358545306,1901.658203125,11.385093111245135,37.2004326150167,0.1523964415063119,0.1076846141023503,39.09748666542499,5.284801780745068,1.6951000527718685,6.416666666666667,7.836167585451769,0.5189601583081668,0.4656795205302644,0.0149220029874167,2.300658000059344e-12,102.55811790446124,1063.6434326171875,10.371128627848186,16.40238782206582,-0.1302063140004599,0.1235205867644607,17.650956385883042,6.552585967908504,2.252298986043593,6.466666666666667,8.54581232728418,0.2399618162666692,0.7019822836525231,0.0569847967998443,2.083846854352183e-12,0.39026803,0.0162938987920345,0.1863874808444239,-0.1869792727171316,2
TA,109C,BH,32.8889,-117.1051,150.0,700.0,manual,0.59,14.760000228881836,1773.0,manual,0.56,ci14311324,2007-08-04 10:33:06.980000,,33.2958333,-116.2481667,0.25,39.0,0.28,7.98,2.74,1.54,ml,CI,,0.8259,91.85,60.7,2298.0,2007-08-04 10:33:14.740000,earthquake_local,109C.TA_20070804103313_EV,23.100000381469727,26.39999961853028,14.699999809265137,21.39999993642171,91.87020895667985,1118.3079833984375,12.17269445774049,48.84051557781297,-0.8885874548802435,0.1096849474912485,27.10264029026795,5.211126590719245,1.5248902841114218,4.766666666666667,8.077297225062535,0.5296250821285932,0.4590384646090338,0.0103216968188919,1.1039489713974509e-12,135.6406440985508,2513.71826171875,18.53219054233028,107.53865423375136,-1.412013344650312,0.1098516419403233,60.36159662138564,5.448142078250715,1.2401725459270725,5.083333333333333,7.77413290583736,0.2372814333344639,0.753915741603179,0.0083869486693007,2.347171913012155e-12,60.43451109353195,768.9447631835938,12.723603604462529,36.41001944843392,0.4028292821288819,0.1270211701950325,11.067153851424951,6.770376287601727,1.8904007696620344,6.85,8.258912432272373,0.1480792484052129,0.8124044363553643,0.0358800909143224,2.4002549319271065e-10,0.36889753,-0.3165965132607996,0.0697911811688249,0.2554632050339415,2
TA,109C,BH,32.8889,-117.1051,150.0,800.0,manual,0.64,3.680000066757202,1068.0,manual,0.64,ci14311424,2007-08-04 23:56:22.810000,,32.9311667,-117.305,0.19,222.0,0.53,5.32,,1.61,ml,CI,,0.1734,19.28,284.1,1506.0,2007-08-04 23:56:18.490000,earthquake_local,109C.TA_20070804235617_EV,37.59999847412109,36.29999923706055,27.39999961853028,33.76666577657064,575.370250657957,10825.33984375,18.81456302506226,152.78568915793704,-1.422126102911512,0.0950158359726621,484.3675458083403,5.151897536442898,1.46177879888212,5.05,8.02552386606363,0.3898863460793381,0.5962150014652702,0.0138753033866429,1.673440060177442e-12,501.78727837862914,8124.978515625,16.192077531097166,104.9717136169016,-0.9849059002671804,0.0965160860143357,511.1451739994776,5.274706881913427,1.3425209343908655,5.6,7.569305430036019,0.3753985985401893,0.6078288830373058,0.0167474269390487,3.81967079312084e-13,212.39617976255684,4026.54052734375,18.957688089518008,110.22091118028374,-1.3792524112633564,0.1261876979496582,159.09699648888417,7.45585380638593,2.24436139009752,8.45,8.538619650743719,0.1446149439969253,0.7326298285879419,0.1223669923667269,5.213373837861214e-13,0.2782092,0.7571715739861872,-0.1971811362851059,-0.0900837825294409,2
TA,109C,BH,32.8889,-117.1051,150.0,900.0,manual,0.63,16.329999923706055,2060.0,manual,0.63,ci14311528,2007-08-05 16:04:17.040000,,33.0943333,-116.0593333,0.28,58.0,0.4,5.49,,1.47,ml,CI,,0.9024,100.36,77.1,2880.0,2007-08-05 16:04:24.370000,earthquake_local,109C.TA_20070805160423_EV,12.899999618530272,17.600000381469727,11.899999618530272,14.133333206176758,39.52412169114681,272.4506225585937,6.89327455996628,7.232312064313355,0.1719493533340082,0.0988498083013835,1.0908399910721152,4.766345176889381,1.7585652961104026,4.366666666666666,8.163119108120853,0.5708169158402955,0.4179612753305537,0.0065874912074902,5.993332229076407e-12,53.34842653723808,373.7351989746094,7.0055524264382205,12.112029136182654,-0.0414401323989975,0.100516752792132,0.9903804208631624,4.634071600251031,1.5367558107813726,4.366666666666666,7.882139370639801,0.585850956961475,0.4074125856652114,0.0056944761038935,4.737786097046597e-11,28.672591109940683,188.38706970214844,6.570284107906638,4.200243809732348,0.0769759995812311,0.1158526421070178,1.5341325757204414,5.365107032150222,2.396078437513876,2.7333333333333334,8.447159167382067,0.45334625302988,0.5124729105809728,0.0211249586629801,1.4136905605899454e-10,0.43185285,0.2695428464563589,0.017961433665707,0.0504718619463251,2
TA,109C,BH,32.8889,-117.1051,150.0,500.0,manual,0.64,3.759999990463257,767.0,manual,0.6,ci14311968,2007-08-08 10:46:29.760000,,32.9351667,-117.2898333,0.13,245.0,0.91,12.73,0.79,0.87,ml,CI,,0.1621,18.03,286.6,1245.0,2007-08-08 10:46:28.520000,earthquake_local,109C.TA_20070808104627_EV,19.299999237060547,23.0,10.399999618530272,17.56666628519694,61.15431176144871,1055.964111328125,17.267206202029374,99.72781580475154,-1.147199361512832,0.1063510585097516,12.958214353557835,5.158288658762756,1.701746020240232,5.033333333333333,8.169864780368895,0.4333747162166104,0.5471415607958131,0.017085749626848,5.4669827191856466e-11,51.74132616324565,704.8093872070312,13.621788219794242,50.01458297784282,-0.7138139511233395,0.1108518086347724,6.418516625218967,5.180961987716017,1.6049177303737598,5.0,7.898979083294829,0.4585893667862188,0.5225755079446491,0.0157504935658125,4.4101148379078746e-11,32.88401954696663,394.7722778320313,12.004988540655663,16.266504372776613,-0.5139201134344717,0.1218536422737122,2.55288042775747,6.255554697005628,2.5874503416469907,6.8,8.405057631340911,0.3268299273203873,0.5773278391594062,0.0783040017523289,2.0711199809549144e-10,0.41050494,0.5472993895306848,-0.124740362154208,-0.0635819664165309,2
TA,109C,BH,32.8889,-117.1051,150.0,800.0,manual,0.5,10.890000343322754,1536.0,manual,0.5,12801381,2007-08-10 00:16:34.55,0.35,33.0143,-116.4463,1.1555,47.701,3.5518,7.63,,2.9,ml,,,0.57,63.15,257.5,2017.0,2007-08-10 00:16:37.440000,earthquake_local,109C.TA_20070810001636_EV,48.59999847412109,51.20000076293945,42.400001525878906,47.40000025431315,2740.958522122111,42922.828125,15.659787544602532,76.69628010384547,-0.7315331832447612,0.0935155859309884,275.0075818702868,4.504685005970185,1.302288541403845,4.733333333333333,7.82145458210688,0.7540049140748484,0.2433872211018598,0.0026066855596494,2.451225303434625e-12,5497.132331347898,94589.8203125,17.20712084246052,145.61442774308438,-0.3668068116121837,0.096182697116186,1250.748005714809,4.839426076623783,1.146466213354151,5.116666666666666,7.75466389137893,0.4628584694463682,0.5336420159226952,0.003496460178059,8.760958803392672e-13,1615.326508638252,23382.6796875,14.4755128839011,56.45590609967305,-1.5912205573766782,0.1170195032505417,356.2580542716836,5.395660797719705,1.7847501112395612,4.116666666666666,8.346642589959005,0.4358072778129783,0.5518399544006202,0.0123469876086505,2.414080145053516e-13,0.26297188,-0.3031515319380726,-0.1551756817172615,0.2942361741322271,2
TA,109C,BH,32.8889,-117.1051,150.0,800.0,manual,0.55,15.710000038146973,1940.0,manual,0.55,ci14313884,2007-08-17 03:19:14.880000,,32.6735,-116.096,0.28,96.0,0.47,10.35,1.03,1.47,ml,CI,,0.8768,97.51,104.5,3199.0,2007-08-17 03:19:22.590000,earthquake_local,109C.TA_20070817031921_EV,13.100000381469728,15.899999618530272,12.399999618530272,13.799999872843424,62.58420592617228,770.3329467773438,12.308743641903362,25.93343314424437,0.7151621084953493,0.1076846141023503,2.4970685524944547,5.09902955715246,2.032132795158708,4.45,8.30354137030031,0.5645365736655928,0.4205757346747828,0.0121562030049354,1.4334019262303508e-12,65.39267532705065,794.2233276367188,12.145447845107148,29.375588889696168,-0.4658926155182281,0.1085180863477246,4.208528475396146,5.120859823257188,2.100606280450129,5.383333333333333,8.225247971401517,0.5368687101041356,0.4200028367289832,0.0417079131106507,1.114980324817739e-11,55.62115587818164,583.9115600585938,10.49801196755861,23.035725058803408,-0.1815393646910403,0.1198533088848141,3.546001609947666,6.422358585852195,2.2851827723869094,3.2666666666666666,8.068964649136543,0.2509048013524599,0.7243164611584408,0.0191328294376012,2.0372748645578317e-10,0.6144958,0.1074264502057903,0.0002418588731113,-0.0810864491894618,2
TA,109C,BH,32.8889,-117.1051,150.0,800.0,manual,0.69,10.979999542236328,1588.0,manual,0.64,ci14313896,2007-08-17 06:27:58.830000,,33.461,-116.8855,0.3,31.0,0.2,10.95,0.54,2.47,ml,CI,,0.5995,66.67,17.9,2119.0,2007-08-17 06:28:01.810000,earthquake_local,109C.TA_20070817062800_EV,35.599998474121094,37.5,35.20000076293945,36.09999974568685,533.128719329617,6789.193359375,12.734623203026985,52.5646025401343,-0.9632738208132954,0.1016836139356559,124.76332691680288,5.048704204887551,1.816213654694448,3.883333333333333,8.20870152232718,0.5973862163048418,0.3868508359123036,0.015708668143404,7.195286672703478e-14,631.3946036702287,11853.41015625,18.77337894139007,86.46904184732784,-2.302063380164756,0.1045174195699283,243.3607748300014,6.001201112133391,1.5572784635030512,5.733333333333333,7.939618597481015,0.2315337490104493,0.7455660076735052,0.0228560107124078,1.38450283024175e-13,408.8525274448096,7588.17626953125,18.55969025544441,103.77697845056446,0.7583014857168772,0.1335222537089515,222.41538261097213,7.082780894398,1.711474796195393,7.433333333333334,8.298807518918832,0.0983893750561336,0.8789590692276017,0.0224190643060653,1.5219153035877888e-12,0.49475798,-0.2563335079211322,-0.2862835583917311,0.4126891014227547,2
TA,109C,BH,32.8889,-117.1051,150.0,800.0,manual,0.6,15.8100004196167,1927.0,manual,0.6,ci14314152,2007-08-18 15:39:24.610000,,32.664,-116.1106667,0.26,147.0,0.37,9.37,0.63,1.74,ml,CI,,0.8672,96.45,105.3,2799.0,2007-08-18 15:39:32.420000,earthquake_local,109C.TA_20070818153931_EV,20.0,18.299999237060547,16.200000762939453,18.166666666666668,124.02705517180304,1394.152099609375,11.240709518404568,31.3521828841903,0.1762634247810793,0.0966827804634105,14.860482218359635,4.929469412454044,1.855951602656044,4.883333333333333,8.037909742612031,0.572518029441938,0.4095875299187392,0.0173621923734789,1.04913193278177e-11,112.46637803416644,1372.4920654296875,12.203576654817985,29.915757690298847,-0.948699297934542,0.0968494749124854,10.577187355234258,5.228615929829606,2.153229727137713,3.966666666666667,8.363488664573602,0.4973448879135894,0.4642962531245488,0.0372207711128631,2.858115168805726e-11,85.15224743209158,913.1815185546876,10.724103545040832,25.298915675219064,0.6269123923108353,0.1176862810468411,13.291160294385037,6.443225071364679,2.151740709779366,6.85,8.41365012822399,0.2178172991391281,0.7459968153219887,0.0333042280977896,1.1288190068017078e-10,0.5085969,0.089902949733187,-0.0299929122441891,-0.0606049136622652,2
TA,109C,BH,32.8889,-117.1051,150.0,500.0,manual,0.65,7.909999847412109,1060.0,manual,0.65,ci14314512,2007-08-20 19:50:51.710000,,32.6125,-117.4668333,0.2,286.0,0.94,12.22,1.53,2.07,ml,CI,,0.411,45.7,227.6,2185.0,2007-08-20 19:50:54.620000,earthquake_local,109C.TA_20070820195053_EV,21.700000762939453,25.39999961853028,16.200000762939453,21.100000381469727,150.50337319528091,1743.525390625,11.584626667222558,24.100199172146787,0.2670448689982082,0.1008501416902817,9.271149994045537,4.882894722744172,1.69063700598486,5.65,8.102321938522987,0.5748517460106917,0.410261442972664,0.0141331200294143,1.2916220904593378e-11,179.5308424346668,1771.88330078125,9.869520338412368,24.21496199539345,0.2633581272131882,0.102683780630105,18.2664490939438,4.923716577381304,1.3735636594397205,4.883333333333333,7.617267642681532,0.586188072282587,0.403979303045111,0.0095276188694869,2.2512824815925702e-11,103.12010142819562,765.5899047851562,7.424254768778037,6.405892871245948,0.1265131603052344,0.116686114352392,7.327160357884777,6.134466988787899,2.2161334750641384,7.166666666666667,8.263728430068236,0.319187603450073,0.6464369774495573,0.0329576971374054,2.8702643666829688e-12,0.44017565,-0.2465668732487521,0.0009082791497941,-0.112747048690033,2
TA,109C,BH,32.8889,-117.1051,150.0,700.0,manual,0.61,9.260000228881836,1370.0,manual,0.61,ci10272213,2007-08-25 05:02:50.810000,,33.2933333,-116.769,0.22,44.0,0.27,12.41,0.86,1.81,ml,CI,,0.4922,54.74,34.9,1954.0,2007-08-25 05:02:53.070000,earthquake_local,109C.TA_20070825050252_EV,27.799999237060547,29.600000381469727,30.600000381469727,29.33333333333333,149.23578136545427,2371.078369140625,15.888135857541013,60.00071490938574,0.0485391874426624,0.1075179196532755,58.43714258463312,6.009152370191169,2.702428574816734,4.4,8.610766218660553,0.4477951195063624,0.4527235860960635,0.098720523133675,9.896371205462319e-11,193.9455382476256,2236.6259765625,11.532237332043302,46.7313039376871,0.3072655059541992,0.1085180863477246,113.80859424445252,5.636869738981889,2.368808393147132,6.033333333333333,8.513874148244213,0.4467995606898721,0.4898627930463904,0.0627869898678911,1.2953749860085588e-11,120.71544053489464,1767.0655517578125,14.638272816864845,55.99790870880945,0.2818050551383225,0.1276879479913319,48.995777740328855,6.916860974802358,2.206573595853409,6.7,8.191081462203394,0.1579258643028471,0.731757599982533,0.107853563750921,3.502234110732459e-12,0.4932868,-0.1487586844491539,0.0348665616221858,0.1794711309412794,2
TA,109C,BH,32.8889,-117.1051,150.0,900.0,manual,0.5,17.829999923706055,2100.0,manual,0.5,12816225,2007-08-29 04:13:47.16,0.26,33.1193,-116.0207,1.2504,17.985,1.9883,3.1,,3.6,ml,,,0.94,104.51,256.1,3199.0,2007-08-29 04:13:55.990000,earthquake_local,109C.TA_20070829041354_EV,52.29999923706055,58.59999847412109,52.900001525878906,54.59999974568685,5012.450034875843,47776.71484375,9.53160919536895,13.831292887857852,-0.2150959807185507,0.0975162527087847,8.19330298211245,5.0884689855666885,1.760996020038981,4.65,8.159225312495199,0.530579736392789,0.460243508053182,0.0091535816736071,8.796640849210308e-15,6845.301692017759,60549.609375,8.845425972328776,22.353629131964546,0.2130614199007292,0.0938489748291381,4.718340747868207,5.222041800734482,1.301836626072406,5.35,7.710743794258095,0.3740336982008978,0.6207253073030614,0.0052347852223576,6.267564358869739e-15,4412.072972079426,67224.7265625,15.236540054507923,37.70590979474375,0.9508414710898762,0.1168528088014669,69.55970635789319,6.465102506691596,1.865911539598745,6.1,8.354073400719995,0.2157449684580783,0.7743171723892851,0.0099211382784102,9.619095720710809e-14,0.52002984,-0.0194844153147493,0.1005380405041482,0.0234234661416851,2
TA,109C,BH,32.8889,-117.1051,150.0,900.0,manual,0.5,5.25,1278.0,manual,0.5,12816661,2007-08-30 09:53:07.59,0.32,32.6931,-117.4375,1.1545,140.005,2.9323,10.0,,3.4,ml,,,0.34,37.96,55.0,2207.0,2007-08-30 09:53:03.840000,earthquake_local,109C.TA_20070830095302_EV,65.4000015258789,65.0999984741211,58.09999847412109,62.86666615804037,12494.096684441753,143968.1875,11.522896863706528,29.99113510628237,-0.1609425461797685,0.0748458076346057,176.78767974245986,3.951225889812035,1.5157179682896105,4.066666666666666,7.78377850268611,0.6967295169479113,0.3016918432703916,0.0014153033707657,3.984597925504087e-15,13107.49466835449,192178.96875,14.661762114920323,59.01410185851879,-0.8722741052138853,0.0825137522920486,244.7340352860135,4.238390598479367,1.3651348738399578,5.2,7.754918215810775,0.6282363366189456,0.3702426794997354,0.0013734379007447,1.287328802598481e-15,6952.280144992189,66207.015625,9.523064986483565,17.385055098593767,-0.3197707238666272,0.0860143357226204,202.33022653985205,4.518683173772146,2.281580538407602,2.433333333333333,8.44067979866874,0.5709758300284675,0.4239442943100717,0.0044721793559186,1.0419519762121704e-14,0.3839288,-0.3554087002009517,0.0611941039578134,-0.1714148379492229,2
TA,109C,BH,32.8889,-117.1051,150.0,500.0,manual,0.61,4.610000133514404,855.0,manual,0.61,ci10274341,2007-08-30 14:44:46.760000,,32.77,-117.3316667,0.11,272.0,0.78,10.97,1.0,1.41,ml,CI,,0.2246,24.98,238.0,2420.0,2007-08-30 14:44:46.370000,earthquake_local,109C.TA_20070830144445_EV,15.399999618530272,18.39999961853028,12.399999618530272,15.399999618530272,122.11322693303846,1485.7608642578125,12.167075603304944,28.518413249041448,0.3328941883544414,0.0908484747457909,6.231281222385865,4.540550010731852,1.5137402759369605,4.866666666666666,7.818678600603757,0.7124007324578782,0.2801468024087914,0.00653945608638,1.7257306969929348e-11,118.88423508587056,1435.2525634765625,12.07269039868805,44.816033848427416,-0.451239804271227,0.0971828638106351,6.040602249959844,4.807536751981376,1.5525888857780905,5.233333333333333,7.885697686616242,0.4947477086283871,0.4954535777966347,0.0087915146940508,2.8443157781768798e-12,80.57585219396543,630.357666015625,7.823158537600107,4.1940530211615545,0.008208467675409,0.1156859476579429,2.1261327375249786,5.51467371975076,2.3330066173368973,3.05,8.393102577649145,0.4448063545432489,0.532257290329675,0.0200226551696445,4.051031351308121e-12,0.47279018,-0.2617279138917556,0.0711442035846714,-0.1160609150041205,2
